"stock","sex","genotype.x","video.name","test.temp","run","id.ind","acclim.temp","date.exp","age","test.oxygen","acclim.oxygen","acclim.time","surv.time","video.time","genotype.y","ws","fw","cell.area","cell.number","iod","wing.area.z","fresh.mass.z","cell.area.z","cell.number.z","iod.z"
"25182","female","DGRP-324","20180828-36-RUN 2",36,"2","11",25,"20180828","6",21,21,6,2.26603885135724,2.33095461337164,"DGRP-324",857015.448333333,1.17,139.703553571429,6170.11827993092,498.031666666667,-2.19677384752079,-0.0314788125123598,-1.8804638528032,-0.426159654025386,0.855415685378688
"25182","female","DGRP-324","20180830-38-RUN 2",38,"2","18",25,"20180830","8",21,21,8,1.46760810558363,1.69034377412343,"DGRP-324",857015.448333333,1.17,139.703553571429,6170.11827993092,498.031666666667,-2.19677384752079,-0.0314788125123598,-1.8804638528032,-0.426159654025386,0.855415685378688
"25182","female","DGRP-324","20181213-39-RUN 2",39,"2","36",25,"20181213","7",21,21,7,1.23087449170327,1.62169546232928,"DGRP-324",857015.448333333,1.17,139.703553571429,6170.11827993092,498.031666666667,-2.19677384752079,-0.0314788125123598,-1.8804638528032,-0.426159654025386,0.855415685378688
"25182","female","DGRP-324","20190716-38-RUN 4",38,"4","19",25,"20190716","8",10,10,8,1.45989485274515,1.73772259332804,"DGRP-324",857015.448333333,1.17,139.703553571429,6170.11827993092,498.031666666667,-2.19677384752079,-0.0314788125123598,-1.8804638528032,-0.426159654025386,0.855415685378688
"25182","female","DGRP-324","20181213-39-RUN 2",39,"2","31",25,"20181213","7",21,21,7,1.05499586152914,1.62169546232928,"DGRP-324",857015.448333333,1.17,139.703553571429,6170.11827993092,498.031666666667,-2.19677384752079,-0.0314788125123598,-1.8804638528032,-0.426159654025386,0.855415685378688
"25182","female","DGRP-324","20181120-36-RUN 1",36,"1","7",25,"20181120","5",21,21,5,2.088785567348,2.40807028588719,"DGRP-324",857015.448333333,1.17,139.703553571429,6170.11827993092,498.031666666667,-2.19677384752079,-0.0314788125123598,-1.8804638528032,-0.426159654025386,0.855415685378688
"25182","female","DGRP-324","20190716-38-RUN 4",38,"4","12",25,"20190716","8",10,10,8,1.58168423195624,1.73772259332804,"DGRP-324",857015.448333333,1.17,139.703553571429,6170.11827993092,498.031666666667,-2.19677384752079,-0.0314788125123598,-1.8804638528032,-0.426159654025386,0.855415685378688
"25182","female","DGRP-324","20181213-39-RUN 2",39,"2","37",25,"20181213","7",21,21,7,1.18610837981321,1.62169546232928,"DGRP-324",857015.448333333,1.17,139.703553571429,6170.11827993092,498.031666666667,-2.19677384752079,-0.0314788125123598,-1.8804638528032,-0.426159654025386,0.855415685378688
"25182","female","DGRP-324","20181213-39-RUN 2",39,"2","35",25,"20181213","7",21,21,7,1.17657354059542,1.62169546232928,"DGRP-324",857015.448333333,1.17,139.703553571429,6170.11827993092,498.031666666667,-2.19677384752079,-0.0314788125123598,-1.8804638528032,-0.426159654025386,0.855415685378688
"25182","female","DGRP-324","20190716-39-RUN 8",39,"8","33",25,"20190716","8",10,10,8,1.00788995985891,1.59860814502124,"DGRP-324",857015.448333333,1.17,139.703553571429,6170.11827993092,498.031666666667,-2.19677384752079,-0.0314788125123598,-1.8804638528032,-0.426159654025386,0.855415685378688
"25182","male","DGRP-324","20180828-36-RUN 2",36,"2","5",25,"20180828","6",21,21,6,2.0700994642934,2.33095461337164,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20190716-38-RUN 4",38,"4","1",25,"20190716","8",10,10,8,1.26717172840301,1.73772259332804,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20190716-39-RUN 8",39,"8","22",25,"20190716","8",10,10,8,1.10323340638693,1.59860814502124,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20190716-39-RUN 8",39,"8","23",25,"20190716","8",10,10,8,1.28668096935493,1.59860814502124,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20180829-37-RUN 2",37,"2","3",25,"20180829","7",21,21,7,1.82928697231227,2.08104711115023,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20181213-39-RUN 2",39,"2","26",25,"20181213","7",21,21,7,1.15685190107001,1.62169546232928,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20180830-38-RUN 2",38,"2","1",25,"20180830","8",21,21,8,1.36936947490592,1.69034377412343,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20181213-39-RUN 2",39,"2","24",25,"20181213","7",21,21,7,1.15177830970094,1.62169546232928,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20190715-37-RUN 3",37,"3","10",25,"20190715","8",10,10,8,1.76604086038139,2.00007237638245,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20180828-36-RUN 2",36,"2","9",25,"20180828","6",21,21,6,2.01463669869512,2.33095461337164,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20180830-39-RUN 2",39,"2","2",25,"20180830","8",21,21,8,1.07371835034612,1.45509875915746,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20180828-36-RUN 2",36,"2","8",25,"20180828","6",21,21,6,2.06917328642655,2.33095461337164,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20180830-38-RUN 2",38,"2","6",25,"20180830","8",21,21,8,1.38649896555065,1.69034377412343,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20181213-39-RUN 2",39,"2","30",25,"20181213","7",21,21,7,1.1668246580284,1.62169546232928,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20180828-36-RUN 2",36,"2","7",25,"20180828","6",21,21,6,2.1150391358721,2.33095461337164,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20190716-39-RUN 8",39,"8","24",25,"20190716","8",10,10,8,1.23087449170327,1.59860814502124,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20181213-39-RUN 2",39,"2","25",25,"20181213","7",21,21,7,1.06756676758301,1.62169546232928,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20181213-39-RUN 2",39,"2","22",25,"20181213","7",21,21,7,1.31210680254767,1.62169546232928,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20180830-38-RUN 2",38,"2","7",25,"20180830","8",21,21,8,1.44221838206775,1.69034377412343,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
"25182","male","DGRP-324","20180828-36-RUN 2",36,"2","10",25,"20180828","6",21,21,6,2.07377942825662,2.33095461337164,"DGRP-324",703639.305333333,0.72,116.057338235294,5928.63027547461,462.655333333333,-1.72615689629501,-0.337598115514916,-2.28068399588857,0.216154739559069,1.04986637950994
