"stock","genotype","sex","video.name","test.temp","run","id.ind","acclim.temp","date.exp","age","test.oxygen","acclim.oxygen","acclim.time","surv.time","video.time","ws","fw","cell.area","cell.number","iod","wing.area.z","fresh.mass.z","cell.area.z","cell.number.z","iod.z"
"25180","DGRP-313","female","20190717-39-RUN 3",39,"3","10",25,"20190717",6,21,21,6,1.02187810886049,1.50763102339575,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20180807-36-RUN 2",36,"2","12",25,"20180807",6,21,21,6,2.33129229668071,2.37978880558112,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20180807-36-RUN 2",36,"2","13",25,"20180807",6,21,21,6,2.22822920816605,2.37978880558112,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-38-RUN 6",38,"6","5",25,"20190717",6,21,21,6,1.68003318518662,1.7471527595746,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-38-RUN 6",38,"6","3",25,"20190717",6,21,21,6,1.66307242385897,1.7471527595746,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20180807-36-RUN 2",36,"2","15",25,"20180807",6,21,21,6,2.3600250891894,2.37978880558112,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20180808-37-RUN 1",37,"1","37",25,"20180808",7,21,21,7,2.07132958686034,2.1095223020708,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20181210-36-RUN 1",36,"1","38",25,"20181210",5,21,21,5,2.26830489202895,2.40537482263808,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20180807-36-RUN 2",36,"2","16",25,"20180807",6,21,21,6,2.23838069057362,2.37978880558112,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20180807-36-RUN 2",36,"2","17",25,"20180807",6,21,21,6,2.37001936269374,2.37978880558112,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-39-RUN 2",39,"2","35",25,"20190717",6,21,21,6,1.02870677913517,1.6234215952928,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20180808-37-RUN 1",37,"1","39",25,"20180808",7,21,21,7,1.98609962505513,2.1095223020708,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-38-RUN 6",38,"6","9",25,"20190717",6,21,21,6,1.26007138798507,1.7471527595746,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-39-RUN 2",39,"2","36",25,"20190717",6,21,21,6,0.978484857862204,1.6234215952928,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-38-RUN 6",38,"6","7",25,"20190717",6,21,21,6,1.20951501454263,1.7471527595746,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-39-RUN 2",39,"2","39",25,"20190717",6,21,21,6,0.978484857862204,1.6234215952928,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-39-RUN 3",39,"3","8",25,"20190717",6,21,21,6,0.802773725291976,1.50763102339575,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-38-RUN 6",38,"6","6",25,"20190717",6,21,21,6,1.65513843481138,1.7471527595746,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-38-RUN 6",38,"6","10",25,"20190717",6,21,21,6,1.45280830536493,1.7471527595746,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-39-RUN 2",39,"2","32",25,"20190717",6,21,21,6,0.912930241739325,1.6234215952928,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-38-RUN 6",38,"6","8",25,"20190717",6,21,21,6,1.26403034413212,1.7471527595746,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20180807-36-RUN 2",36,"2","18",25,"20180807",6,21,21,6,2.30699656174326,2.37978880558112,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-39-RUN 3",39,"3","2",25,"20190717",6,21,21,6,0.7004152452102,1.50763102339575,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-39-RUN 3",39,"3","7",25,"20190717",6,21,21,6,0.7004152452102,1.50763102339575,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190718-37-RUN 3",37,"3","20",25,"20190718",7,21,21,7,1.85339397745067,2.22102280520484,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20181210-36-RUN 1",36,"1","36",25,"20181210",5,21,21,5,2.2702517057691,2.40537482263808,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-38-RUN 6",38,"6","1",25,"20190717",6,21,21,6,1.49182842626168,1.7471527595746,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-39-RUN 3",39,"3","4",25,"20190717",6,21,21,6,0.546131204914049,1.50763102339575,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-39-RUN 2",39,"2","34",25,"20190717",6,21,21,6,1.2135177569963,1.6234215952928,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20180808-37-RUN 1",37,"1","38",25,"20180808",7,21,21,7,1.87128097285797,2.1095223020708,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20181210-36-RUN 1",36,"1","39",25,"20181210",5,21,21,5,1.84375171050759,2.40537482263808,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","female","20190717-39-RUN 3",39,"3","11",25,"20190717",6,21,21,6,0.779355951522014,1.50763102339575,871540.688333333,1.095,151.383865384615,5793.65375082524,426.652166666667,-2.04137174708994,-0.396172372106765,-1.06647021391165,-1.15045897248522,-1.81579674013847
"25180","DGRP-313","male","20181210-36-RUN 1",36,"1","23",25,"20181210",4,21,21,5,2.08020545491413,2.40537482263808,679221.647333334,0.645,125.564276113671,5434.58083786625,398.888,-2.0346548345353,-0.95859085644311,-1.52406244205295,-0.792066056241928,-2.10259911150529
"25180","DGRP-313","male","20181210-36-RUN 1",36,"1","24",25,"20181210",4,21,21,5,1.98729376770651,2.40537482263808,679221.647333334,0.645,125.564276113671,5434.58083786625,398.888,-2.0346548345353,-0.95859085644311,-1.52406244205295,-0.792066056241928,-2.10259911150529
"25180","DGRP-313","male","20181210-36-RUN 1",36,"1","25",25,"20181210",4,21,21,5,1.98878184345364,2.40537482263808,679221.647333334,0.645,125.564276113671,5434.58083786625,398.888,-2.0346548345353,-0.95859085644311,-1.52406244205295,-0.792066056241928,-2.10259911150529
"25180","DGRP-313","male","20181210-36-RUN 1",36,"1","26",25,"20181210",4,21,21,5,2.07108384093108,2.40537482263808,679221.647333334,0.645,125.564276113671,5434.58083786625,398.888,-2.0346548345353,-0.95859085644311,-1.52406244205295,-0.792066056241928,-2.10259911150529
"25180","DGRP-313","male","20181210-36-RUN 1",36,"1","27",25,"20181210",4,21,21,5,2.07292355484524,2.40537482263808,679221.647333334,0.645,125.564276113671,5434.58083786625,398.888,-2.0346548345353,-0.95859085644311,-1.52406244205295,-0.792066056241928,-2.10259911150529
"25180","DGRP-313","male","20181210-36-RUN 1",36,"1","28",25,"20181210",4,21,21,5,1.92055809905894,2.40537482263808,679221.647333334,0.645,125.564276113671,5434.58083786625,398.888,-2.0346548345353,-0.95859085644311,-1.52406244205295,-0.792066056241928,-2.10259911150529
"25180","DGRP-313","male","20181210-36-RUN 1",36,"1","29",25,"20181210",4,21,21,5,2.2475231990267,2.40537482263808,679221.647333334,0.645,125.564276113671,5434.58083786625,398.888,-2.0346548345353,-0.95859085644311,-1.52406244205295,-0.792066056241928,-2.10259911150529
"25180","DGRP-313","male","20190718-37-RUN 3",37,"3","24",25,"20190718",7,21,21,7,1.69621072564899,2.22102280520484,679221.647333334,0.645,125.564276113671,5434.58083786625,398.888,-2.0346548345353,-0.95859085644311,-1.52406244205295,-0.792066056241928,-2.10259911150529
"25180","DGRP-313","male","20190718-37-RUN 3",37,"3","29",25,"20190718",7,21,21,7,1.60224090967338,2.22102280520484,679221.647333334,0.645,125.564276113671,5434.58083786625,398.888,-2.0346548345353,-0.95859085644311,-1.52406244205295,-0.792066056241928,-2.10259911150529
"25180","DGRP-313","male","20190717-39-RUN 2",39,"2","24",25,"20190717",6,21,21,6,0.835690571492426,1.6234215952928,679221.647333334,0.645,125.564276113671,5434.58083786625,398.888,-2.0346548345353,-0.95859085644311,-1.52406244205295,-0.792066056241928,-2.10259911150529
"25180","DGRP-313","male","20181212-38-RUN 3",38,"3","19",25,"20181212",6,21,21,6,1.56249112717706,1.79830528202198,679221.647333334,0.645,125.564276113671,5434.58083786625,398.888,-2.0346548345353,-0.95859085644311,-1.52406244205295,-0.792066056241928,-2.10259911150529
